headline,date,link
Celebrity Big Brother 2018: Who's in the house?,,https://www.bbc.co.uk/news/entertainment-arts-45194590
Ariana Grande's Sweetener track by track: The stories behind the songs,,https://www.bbc.co.uk/news/entertainment-arts-45199404
London Euston station closed for three weekends in a row,,https://www.bbc.co.uk/news/uk-england-45205885
Fishing for coins in the Ganges river to survive,,https://www.bbc.co.uk/news/world-asia-india-45130247
Armed police tackle man waving a gun in a Swansea park,,https://www.bbc.co.uk/news/uk-wales-45213608
BBC News Channel,,https://www.bbc.co.uk/news/10318089
The last Blockbuster: 'I'm proud that we've survived',,https://www.bbc.co.uk/news/world-us-canada-45175194
Radio 1's Greg James on breakfast and battling Taylor Swift fans,,https://www.bbc.co.uk/news/entertainment-arts-45181591
Reality Check: Why is President Trump creating a space force?,,https://www.bbc.co.uk/news/world-us-canada-45171311
The world's first floating farm making waves in Rotterdam,,https://www.bbc.co.uk/news/business-45130010
Has #MeToo divided women?,,https://www.bbc.co.uk/news/blogs-trending-44958160
Wasp nests calls to pest control rise fivefold,,https://www.bbc.co.uk/news/uk-england-45208218
Aretha Franklin: The sound of the civil rights movement,,https://www.bbc.co.uk/news/world-us-canada-45216581
"England v India: Ben Stokes to return for third Test, Sam Curran misses out",2018-08-17 13:58:26,https://www.bbc.co.uk/sport/cricket/45221068
Kevin de Bruyne: Manchester City midfielder out for three months,2018-08-17 12:53:44,https://www.bbc.co.uk/sport/football/45222678
Fantasy football: Tips for picking your Premier League team,2018-08-16 23:01:21,https://www.bbc.co.uk/sport/football/45188105
Serena Williams learned just before Johanna Konta loss that half-sister's killer had been freed,2018-08-17 06:57:39,https://www.bbc.co.uk/sport/tennis/45216396
Danny Cipriani charged with improper conduct by Rugby Football Union,2018-08-17 16:14:37,https://www.bbc.co.uk/sport/rugby-union/45226012
Charlottesville remembered: 'A battle for the soul of America',,https://www.bbc.co.uk/news/world-us-canada-44619374
'Falling stars challenge' is a morbid new Instagram trend,2018-08-17T00:00:00,http://www.foxnews.com/lifestyle/2018/08/17/falling-stars-challenge-is-morbid-new-instagram-trend.html
"Boy, 14, held after repeated stabbing of girl, 14, at school assembly, police say",2018-08-17T00:00:00,http://www.foxnews.com/us/2018/08/17/boy-14-held-after-repeated-stabbing-girl-14-at-school-assembly-police-say.html
Sprawling galaxy cluster discovered 'hiding in plain sight',2018-08-17T00:00:00,http://www.foxnews.com/science/2018/08/17/sprawling-galaxy-cluster-discovered-hiding-in-plain-sight.html
Minnesota beer delivery men credited with saving man's life,2018-08-16T00:00:00,http://www.foxnews.com/food-drink/2018/08/16/minnesota-beer-delivery-men-credited-with-saving-mans-life.html
Dunkin’ Donuts launching fall menu a full day before Starbucks,2018-08-17T00:00:00,http://www.foxnews.com/food-drink/2018/08/17/dunkin-donuts-launching-fall-menu-full-day-before-starbucks.html
The beautiful reason I’m so happy to be 37,2018-08-11T00:00:00,http://www.foxnews.com/opinion/2018/08/11/beautiful-reason-m-so-happy-to-be-37.html
"Man who robbed bank 60 years ago returns to scene of crime for a meal, glass of champagne",2018-08-17T00:00:00,http://www.foxnews.com/world/2018/08/17/man-who-robbed-bank-60-years-ago-returns-to-scene-crime-for-meal-glass-champagne.html
How to get started with your own family-friendly RV adventure,2018-08-15T00:00:00,http://www.foxnews.com/travel/2018/08/15/how-to-get-started-with-your-own-family-friendly-rv-adventure.html
Gap's latest ad featuring deaf transgender model and activist Chella Man being lauded,2018-08-16T00:00:00,http://www.foxnews.com/lifestyle/2018/08/16/gaps-latest-ad-featuring-deaf-transgender-model-and-activist-chella-man-being-lauded.html
Woman flashes toothy smile in mugshot after allegedly slashing boyfriend with sword,2018-08-17T00:00:00,http://www.foxnews.com/us/2018/08/17/woman-flashes-toothy-smile-in-mugshot-after-allegedly-slashing-boyfriend-with-sword.html
Anthony Bourdain's former New York City apartment has been listed at $14G per month,2018-08-13T00:00:00,http://www.foxnews.com/real-estate/2018/08/13/anthony-bourdains-former-new-york-city-apartment-has-been-listed-at-14g-per-month.html
Colorado couple had deep financial troubles years before alleged murders,2018-08-17T00:00:00,http://www.foxnews.com/us/2018/08/17/colorado-couple-had-deep-financial-troubles-years-before-alleged-murders.html
Host Of The Daily Briefing Dana Perino On Omarosa’s Secret Recording: “The American People Deserve More Respect”,2018-08-14T00:00:00,https://radio.foxnews.com/2018/08/14/host-of-the-daily-briefing-dana-perino-on-omarosas-secret-recording-the-american-people-deserve-more-respect/
This is the biggest lie about surrender - and here's why you can't afford to believe it,2018-08-12T00:00:00,http://www.foxnews.com/opinion/2018/08/12/this-is-biggest-lie-about-surrender-and-heres-why-cant-afford-to-believe-it.html
Church president: Use 'Latter-day Saints' not 'Mormon',2018-08-16T00:00:00,http://www.foxnews.com/us/2018/08/16/mormon-president-dont-use-mormon-or-lds-as-church-name.html
Tennessee megachurch blasted by PETA for using wild animals in sermon,2018-08-17T00:00:00,http://www.foxnews.com/us/2018/08/17/megachurch-blasted-by-peta-for-using-wild-animals-in-sermon.html
"DiGenova: If Hillary Won, We Would Know Nothing About FBI Bias, Handling of Dossier",2018-08-17T00:00:00,http://insider.foxnews.com/2018/08/17/joe-digenova-if-hillary-clinton-won-we-would-know-nothing-about-fbi-bias-dossier
"The September issue 'means nothing anymore,' says marketing executive",2018-08-13T00:00:00,http://www.foxnews.com/lifestyle/2018/08/13/september-issue-means-nothing-anymore-says-marketing-executive.html
"'Give Up Your Phony Investigation': Pirro Rips Mueller After Reports of Ohr, Steele Meetings",2018-08-12T00:00:00,http://insider.foxnews.com/2018/08/12/judge-jeanine-pirro-rips-mueller-after-reports-meetings-between-bruce-ohr-and-christopher
Ocasio-Cortez: The Upper Middle Class 'Doesn't Exist Anymore in America',2018-08-08T00:00:00,http://insider.foxnews.com/2018/08/08/ocasio-cortez-upper-middle-class-doesnt-exist-anymore-america
Iowa State Fair's strangest food this year could be cookie dough spaghetti,2018-08-15T00:00:00,http://www.foxnews.com/lifestyle/2018/08/15/iowa-state-fairs-strangest-food-this-year-could-be-cookie-dough-spaghetti.html
Red state Democratic senators should listen to constituents and support Kavanaugh for Supreme Court,2018-08-17T00:00:00,http://www.foxnews.com/opinion/2018/08/17/red-state-democratic-senators-should-listen-to-constituents-and-support-kavanaugh-for-supreme-court.html
Marc Thiessen: Cardinal Wuerl must go,2018-08-17T00:00:00,http://www.foxnews.com/opinion/2018/08/17/marc-thiessen-cardinal-wuerl-must-go.html
"Whale hits, capsizes New Jersey fishing boat",2018-08-17T00:00:00,http://www.foxnews.com/great-outdoors/2018/08/17/whale-hits-capsizes-new-jersey-fishing-boat.html
Seek 'Diversity of Thought': Malkin Shares Her Advice to Daughter Who Left for College,2018-08-17T00:00:00,http://insider.foxnews.com/2018/08/17/michelle-malkin-shares-her-tips-new-students-headed-liberal-college-campuses
FoxNews.com - Breaking News,2018-08-17T00:00:00,http://www.foxnews.com/2018/08/17/ingraham-gop-must-break-tradition-move-remake-out-control-9th-circuit-court
Ocasio-Cortez bans press from covering campaign event,2018-08-17T00:00:00,http://www.foxnews.com/politics/2018/08/17/ocasio-cortez-bans-press-from-covering-campaign-event.html
Judge Pirro on Being Shouted Down on 'The View': A 'Microcosm' of the Hatred for President Trump,2018-07-22T00:00:00,http://insider.foxnews.com/2018/07/22/judge-jeanine-pirro-view-it-microcosm-hatred-president-trump
Busy Philipps on Living Life in the Public Eye: “It’s Not for Everyone and That’s Okay Too”,2018-08-15T00:00:00,https://radio.foxnews.com/2018/08/15/busy-philipps-on-living-life-in-the-public-eye-its-not-for-everyone-and-thats-okay-too/
Utah mom donating Amazon toys to children's hospital after daughter's sneaky $350 shopping spree,2018-08-17T00:00:00,http://www.foxnews.com/lifestyle/2018/08/17/utah-mom-donating-amazon-toys-to-childrens-hospital-after-daughters-sneaky-350-shopping-spree.html
Calming Your Upset Child,2018-08-10T00:00:00,https://radio.foxnews.com/2018/08/10/calming-your-upset-child/
The FOX News Rundown 8/16/2018,2018-08-16T00:00:00,https://radio.foxnews.com/2018/08/16/the-fox-news-rundown-8-16-2018/
Best of the Whip Around,2018-08-17T00:00:00,https://radio.foxnews.com/2018/08/17/the-whip-around-08-17-2018/
Judge Brett Kavanaugh’s Supreme Court Confirmation Process,2018-08-03T00:00:00,https://radio.foxnews.com/2018/08/03/judge-brett-kavanaughs-supreme-court-confirmation-process/
"Google to unveil Amazon Echo Show competitor this year, report says",2018-08-17T00:00:00,http://www.foxnews.com/tech/2018/08/17/google-to-unveil-amazon-echo-show-competitor-this-year-report-says.html
"Carrie Underwood's career, from 'American Idol' to country music superstar",2018-08-16T00:00:00,http://www.foxnews.com/entertainment/2018/08/16/carrie-underwoods-career-from-american-idol-to-country-music-superstar.html
FoxNews.com - Breaking News,2018-08-15T00:00:00,http://www.foxnews.com/2018/08/15/andrew-cuomo-says-america-was-never-great-five-responds-democrat-ny-gov
"Tensions boil over between missing Iowa boy's father, stepfather at press conference: 'I blame you!'",2018-08-17T00:00:00,http://www.foxnews.com/us/2018/08/17/tensions-boil-over-between-missing-iowa-boys-father-stepfather-at-press-conference-blame.html
A major foreign power is interfering in our elections - and it's not who you think,2018-08-17T00:00:00,http://www.foxnews.com/opinion/2018/08/17/major-foreign-power-is-interfering-in-our-elections-and-its-not-who-think.html
Washington Examiner Commentary Editor Tim Carney & Director of the UVA Center for Politics Larry Sabato,2018-08-16T00:00:00,https://radio.foxnews.com/2018/08/16/benson-and-harf-08-16-18/
"Gutfeld on 'Coordinated' Press Attacks: 'Trump Accuses Them of Groupthink, They Respond with Groupthink'",2018-08-16T00:00:00,http://insider.foxnews.com/2018/08/16/greg-gutfeld-media-coordinated-op-eds-against-president-donald-trump
(VIDEO) How Will President Trump Appeal To Millennials?,2018-08-13T00:00:00,https://radio.foxnews.com/2018/08/13/video-how-will-president-trump-appeal-to-millennials/
Corbyn Slammed for Making Muslim Brotherhood Islamist Salute,2018-08-15T00:00:00,https://www.breitbart.com/london/2018/08/15/corbyn-slammed-for-making-muslim-brotherhood-islamist-salute/
"Delingpole: Congrats on those A-Level Results, Kids. But Don't Bother with University...",2018-08-16T00:00:00,https://www.breitbart.com/london/2018/08/16/britains-further-education-system-is-an-expensive-con/#disqus_thread
History Channel's 'Ancient Aliens' Outperforms CNN in Primetime,2018-08-14T00:00:00,https://www.breitbart.com/big-journalism/2018/08/14/history-channels-ancient-aliens-outperforms-cnn-primetime/#disqus_thread
James Clyburn Floats Replacing Nancy Pelosi as Speaker,2018-08-14T00:00:00,https://www.breitbart.com/big-government/2018/08/14/jim-clyburn-floats-replacing-nancy-pelosi-as-speaker/#disqus_thread
CNN Joins 'Free Press' Protest After Campaign to Blacklist Infowars,2018-08-16T00:00:00,https://www.breitbart.com/tech/2018/08/16/cnn-joins-free-press-protest-after-campaign-to-ban-infowars/
Under Armour CEO Resigns from President Trump’s American Manufacturing Council as Other CEOs Bail Post-Charlottesville,2017-08-14T00:00:00,http://www.breitbart.com/sports/2017/08/14/armour-ceo-resigns-president-trumps-american-manufacturing-council-ceos-bail-post-charlottesville/#disqus_thread
"Whistleblower Claims Tesla Spied on Employee's Computers, Cellphones",2018-08-16T00:00:00,http://www.breitbart.com/tech/2018/08/16/whistleblower-claim-tesla-spied-on-employees-computers-cellphones/
Israel’s Shin Bet Chief Issues Warning Over Truce with Hamas,2018-08-17T00:00:00,https://www.breitbart.com/jerusalem/2018/08/17/israels-shin-bet-chief-issues-warning-over-truce-with-hamas/#disqus_thread
Deported Child Sex Offender Arrested After Re-Entering Arizona,2018-08-15T00:00:00,https://www.breitbart.com/texas/2018/08/15/deported-child-sex-offender-arrested-after-re-entering-arizona/
Mexico Increases Financial Reward for Intel on Dangerous Cartel Boss,2018-08-17T00:00:00,http://www.breitbart.com/texas/2018/08/17/mexico-increases-financial-reward-for-intel-on-dangerous-cartel-boss/
Texas School District Considers National Anthem Knee Protest Guide,2018-08-16T00:00:00,https://www.breitbart.com/texas/2018/08/16/texas-school-district-considers-national-anthem-knee-protest-guide/
Mexican Border State Cops Tie Texas Teen to Cartel Carjacking Team,2018-08-16T00:00:00,https://www.breitbart.com/texas/2018/08/16/mexican-border-state-cops-tie-texas-teen-to-cartel-carjacking-team/#disqus_thread
Jags' Jalen Ramsey: Colin Kaepernick Should Be in the League,2018-08-16T00:00:00,http://www.breitbart.com/sports/2018/08/16/jags-jalen-ramsey-colin-kaepernick-should-be-in-the-league/
"Big Tech Censorship Has 'No Recourse, No Appeal, No Discussion'",2018-08-17T00:00:00,https://www.breitbart.com/tech/2018/08/17/robert-spencer-silicon-valley-blacklisting-conservatives-with-no-recourse-no-appeal-no-discussion/#disqus_thread
Report: Young Americans Prefer Socialism to Capitalism,2018-08-16T00:00:00,http://www.breitbart.com/tech/2018/08/16/report-young-americans-prefer-socialism-to-capitalism/#disqus_thread
SEC Probing if Tesla's Elon Musk Misled Investors to Hurt Critics,2018-08-16T00:00:00,http://www.breitbart.com/tech/2018/08/16/sec-elon-musk-probe-short-sellers/
Chris Pratt at Teen Choice Awards,2018-08-13T00:00:00,http://www.breitbart.com/big-hollywood/2018/08/13/chris-pratt-teen-choice-awards-i-love-god/
Hero Father Cracks Skull Leaping off 13-Foot Balcony to Save Son,2018-08-16T00:00:00,http://www.breitbart.com/big-government/2018/08/16/hero-father-cracks-skull-leaping-13-foot-balcony-save-son/
Report: Google Employees Fear Human Rights Violations over China Censorship Plan,2018-08-16T00:00:00,https://www.breitbart.com/tech/2018/08/16/report-google-employees-fear-human-rights-violations-over-china-censorship-plan/#disqus_thread
"Delingpole: Congrats on those A-Level Results, Kids. But Don't Bother with University...",2018-08-16T00:00:00,https://www.breitbart.com/london/2018/08/16/britains-further-education-system-is-an-expensive-con/
Marinos Mexicanos Persiguen a Lancha con Droga Cerca de Acapulco,2018-08-14T00:00:00,https://www.breitbart.com/texas/2018/08/14/video-marinos-mexicanos-persiguen-a-lancha-con-droga-cerca-de-acapulco/
Gay-Baiting Jimmy Kimmel Taunts Christian Cake Baker: 'His Whole Life Is Gay',2018-08-17T00:00:00,https://www.breitbart.com/big-hollywood/2018/08/17/jimmy-kimmel-christian-cake-baker-gay/#disqus_thread
Report: SEC Subpoenas Tesla over Musk's Premature Go-Private Tweets,2018-08-15T00:00:00,https://www.breitbart.com/tech/2018/08/15/report-sec-subpoenas-tesla-over-musks-premature-go-private-tweets/#disqus_thread
Corker: Removing Brennan's Clearance 'Kind of a Banana Republic Kind of Thing',2018-08-16T00:00:00,https://www.breitbart.com/video/2018/08/16/corker-removing-brennans-clearance-kind-of-a-banana-republic-kind-of-thing/#disqus_thread
Pearl Jam Poster Promoting Jon Tester Features Dead Donald Trump,2018-08-14T00:00:00,https://www.breitbart.com/big-government/2018/08/14/pearl-jam-poster-promoting-jon-tester-features-dead-donald-trump/#disqus_thread
Mexican Authorities Find Indoor Marijuana Grow Operation near Texas,2018-08-15T00:00:00,https://www.breitbart.com/texas/2018/08/15/mexican-authorities-find-indoor-marijuana-grow-operation-near-texas/#disqus_thread
‘Gosnell’ Movie Filmmakers Release First Trailer,2018-08-15T00:00:00,https://www.breitbart.com/big-hollywood/2018/08/15/gosnell-movie-filmmakers-release-first-trailer/
NYT: Why Are Feminist Professors Defending Female Accused of Sexual Misconduct?,2018-08-14T00:00:00,http://www.breitbart.com/tech/2018/08/14/nyt-why-are-feminist-professors-defending-female-accused-of-sexual-misconduct/#disqus_thread
NYT's Blow: Tape of Trump Using 'N-Word' 'Might Actually Increase His Support' from Supporters,2018-08-15T00:00:00,http://www.breitbart.com/video/2018/08/15/nyts-blow-tape-trump-using-n-word-might-actually-increase-his-support-supporters/
Shopify Bans Sites Selling Commonly Owned Semiautomatic Firearms,2018-08-16T00:00:00,https://www.breitbart.com/california/2018/08/16/shopify-bans-sites-selling-commonly-owned-semiautomatic-firearms/
Trump Campaign Manager Brad Parscale: Big Tech Is 'Stifling' Free Speech,2018-08-16T00:00:00,http://www.breitbart.com/tech/2018/08/16/trump-campaign-manager-brad-parscale-big-tech-is-stifling-free-speech/
Kanye West on 'Overcoming Fear' to Wear MAGA Hat: 'Liberals Can’t Bully Me --- News Can't Bully Me',2018-08-09T00:00:00,http://www.breitbart.com/video/2018/08/09/kanye-west-on-overcoming-fear-to-wear-maga-hat-liberals-cant-bully-me-news-cant-bully-me/
"Huckabee: Omarosa Isn't Credible, 'You Could Blame the President' and Say He Shouldn't Have Hired Her",2018-08-13T00:00:00,http://www.breitbart.com/video/2018/08/13/huckabee-omarosa-isnt-credible-you-could-blame-the-president-and-say-he-shouldnt-have-hired-her/
Shopify Bans Sites Selling Commonly Owned Semiautomatic Firearms,2018-08-16T00:00:00,https://www.breitbart.com/california/2018/08/16/shopify-bans-sites-selling-commonly-owned-semiautomatic-firearms/#disqus_thread
WATCH: Activists Recite Marxist Pledge at Anti-Kavanaugh Event,2018-08-16T00:00:00,http://www.breitbart.com/video/2018/08/16/watch-ferguson-riot-organizer-leads-pledge-from-communist-manifesto-after-chat-with-kirsten-gillibrand/#disqus_thread
Remainer Foreign Secretary Admits UK Will 'Thrive' With 'No Deal' Brexit,2018-08-15T00:00:00,https://www.breitbart.com/london/2018/08/15/remainer-foreign-secretary-admits-uk-will-thrive-with-no-deal-brexit/
"LA Subway System to Body Scan Passengers for Weapons, Explosives",2018-08-15T00:00:00,https://www.breitbart.com/tech/2018/08/15/la-subway-system-to-body-scan-passengers-for-weapons-explosives/
Mexican Authorities Find Indoor Marijuana Grow Operation near Texas,2018-08-15T00:00:00,https://www.breitbart.com/texas/2018/08/15/mexican-authorities-find-indoor-marijuana-grow-operation-near-texas/
Corbyn Slammed for Making Muslim Brotherhood Islamist Salute,2018-08-15T00:00:00,https://www.breitbart.com/london/2018/08/15/corbyn-slammed-for-making-muslim-brotherhood-islamist-salute/#disqus_thread
Saudi Arabia Pledges $100m to U.S.-Backed Syria Campaign,2018-08-17T00:00:00,https://www.breitbart.com/jerusalem/2018/08/17/saudi-arabia-pledges-100m-to-u-s-backed-syria-campaign/#disqus_thread
Chris Pratt at Teen Choice Awards,2018-08-13T00:00:00,https://www.breitbart.com/big-hollywood/2018/08/13/chris-pratt-teen-choice-awards-i-love-god/
Democratic Party Can’t Be Party of Nancy Pelosi,2018-08-16T00:00:00,https://www.breitbart.com/big-government/2018/08/16/sacramento-bee-democrats-cant-win-with-nancy-pelosi-as-leader/
Turkey Will Target U.S. Electronics in Boycott Response,2018-08-14T00:00:00,https://www.breitbart.com/jerusalem/2018/08/14/erdogan-turkey-will-target-u-s-electronics-in-boycott-response/
"Yoder's Green-Card Giveaway Will Expand Bias Against U.S. College-Grads, Say American Professionals",2018-08-16T00:00:00,http://www.breitbart.com/big-government/2018/08/16/yoders-green-card-giveaway-will-expand-bias-against-u-s-college-grads-say-american-professionals/
Kerala floods: death toll rises above 324 as rescue effort intensifies,2018-08-17 00:00:00,https://www.theguardian.com/world/2018/aug/17/kerala-floods-death-toll-rescue-effort-india
Revealed: asylum seekers' 20-year wait for Home Office ruling,2018-08-17 00:00:00,https://www.theguardian.com/uk-news/2018/aug/17/revealed-asylum-seekers-20-year-wait-for-home-office-ruling
Genoa bridge collapse: angry families threaten state funeral boycott,2018-08-17 00:00:00,https://www.theguardian.com/world/2018/aug/17/genoa-bridge-collapse-angry-families-threaten-state-funeral-boycott
Anger over plan to move Pankhurst statue away from parliament,2018-08-17 00:00:00,https://www.theguardian.com/culture/2018/aug/17/anger-over-plan-to-move-pankhurst-statue-away-from-parliament
Trump declines to rule out Manafort pardon as jury considers verdict,2018-08-17 00:00:00,https://www.theguardian.com/us-news/2018/aug/17/trump-manafort-pardon-trial-jury-latest-news
Northamptonshire proposes replacing councils with two unitary authorities,2018-08-17 00:00:00,https://www.theguardian.com/uk-news/2018/aug/17/northamptonshire-councils-two-unitary-authorities
Anger as Austria's foreign minister invites Putin to her wedding,2018-08-17 00:00:00,https://www.theguardian.com/world/2018/aug/17/anger-austria-foreign-minister-invites-putin-to-wedding
Denmark says time is running out to avoid no-deal Brexit,2018-08-17 00:00:00,https://www.theguardian.com/politics/2018/aug/17/denmark-says-time-is-running-out-to-avoid-no-deal-brexit
Scottish council to provide free sanitary products in toilets,2018-08-17 00:00:00,https://www.theguardian.com/society/2018/aug/17/period-poverty-north-ayrshire-council-scottish-labour-free-sanitary-products
Stormy Daniels blames Celebrity Big Brother withdrawal on custody issue,2018-08-17 00:00:00,https://www.theguardian.com/us-news/2018/aug/17/stormy-daniels-blames-celebrity-big-brother-withdrawal-on-custody-issue
Super Cup reaction and Celtic's Champions League exit – Football Weekly Extra,2018-08-16 00:00:00,https://www.theguardian.com/football/audio/2018/aug/16/super-cup-reaction-and-celtics-champions-league-exit-football-weekly-extra
'A legend from our house': Detroit mourns Aretha Franklin,2018-08-17 00:00:00,https://www.theguardian.com/music/2018/aug/17/aretha-franklin-detroit-mourns-legend
Lara Trump: who is the 'good Trump' that offered Omarosa 'hush money'?,2018-08-17 00:00:00,https://www.theguardian.com/us-news/2018/aug/17/lara-trump-who-is-she-omarosa-tapes-hush-money-presidents-daughter-
'He loved making people laugh': fans mourn Barry Chuckle at Yorkshire funeral,2018-08-17 00:00:00,https://www.theguardian.com/tv-and-radio/2018/aug/17/he-loved-making-people-laugh-fans-mourn-barry-chuckle-at-yorkshire-funeral
'The devil's aspirin': why do so many celebrities blame Ambien?,2018-08-17 00:00:00,https://www.theguardian.com/technology/2018/aug/17/ambien-elon-musk-roseanne-celebrities-blame-sedative-behaviour
Jeremy Corbyn's foreign causes: a blessing or a curse?,2018-08-17 00:00:00,https://www.theguardian.com/politics/2018/aug/17/jeremy-corbyn-foreign-causes-a-blessing-or-a-curse
‘Teens get a bad rap’: the neuroscientist championing moody adolescents,2018-08-17 00:00:00,https://www.theguardian.com/science/2018/aug/17/teens-get-a-bad-rap-the-neuroscientist-championing-moody-adolescents
Well done Ticketmaster for closing resale sites – but it ain't over yet,2018-08-17 00:00:00,https://www.theguardian.com/money/2018/aug/17/well-done-ticketmaster-for-closing-resale-sites-but-it-aint-over-yet
"If you want to have a good time, ask a Buddhist",2018-08-17 00:00:00,https://www.theguardian.com/lifeandstyle/2018/aug/17/want-have-good-time-ask-a-buddhist
"The Guardian view on the secret of singing: whatever it is, Aretha knew it",2018-08-17 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/17/the-guardian-view-on-the-secret-of-singing-whatever-it-is-aretha-knew-it
Italy’s populist government is failing its first big test over the Genoa tragedy,2018-08-17 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/17/genoa-morandi-bridge-collapse-italy-five-star-league-coalition-divisions
"Come on, Jeremy Corbyn, give us the full Jack Nicholson. We can handle it",2018-08-17 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/17/jeremy-corbyn-jack-nicholson-a-few-good-men
Instagram influencers show how ads have changed. We need to catch up,2018-08-17 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/17/instagram-influencers-advertising-youtube-vloggers-kardashians
It’s August in New York. Time for my annual guilt trip,2018-08-17 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/17/august-new-york-annual-guitl-trip-summer-holidays-downtimr-gets-me-down
Trump is a Twittertarian: a distraction despot in the age of social media,2018-08-17 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/17/trump-john-brennan-security-clearance-revoked-distraction-social-media
Curran makes way for Stokes but England set for more of the same,2018-08-17 00:00:00,https://www.theguardian.com/sport/2018/aug/17/england-joe-root-virat-kohli-third-test-india
Gloucester accuse RFU of witch-hunt against Danny Cipriani after charge,2018-08-17 00:00:00,https://www.theguardian.com/sport/2018/aug/17/danny-cipriani-charged-with-misconduct-rfu-following-jersey-assault
Dina Asher-Smith discovers role-model status and targets bigger tests,2018-08-17 00:00:00,https://www.theguardian.com/sport/2018/aug/17/dina-asher-smith-role-model-european-championships-wins
Salomón Rondón: ‘Asprilla told me Newcastle was a great city for my family’,2018-08-17 00:00:00,https://www.theguardian.com/football/2018/aug/17/salomon-rondon-tattoo-venezuela-newcastle-no9
"Lucas Torreira, the man from Fray Bentos, can beef up Arsenal’s midfield",2018-08-17 00:00:00,https://www.theguardian.com/football/2018/aug/17/lucas-torreira-arsenal-uruguay-midfielder
The Ben Stokes affair: a dismal tale of power without responsibility,2018-08-17 00:00:00,https://www.theguardian.com/sport/blog/2018/aug/17/ben-stokes-affair-england-cricket
José Mourinho: I’ve never been so happy with Paul Pogba as I am now,2018-08-17 00:00:00,https://www.theguardian.com/football/2018/aug/17/jose-mourinho-manchester-united-paul-pogba-happy
Gareth Southgate to run rule over Southampton’s Alex McCarthy,2018-08-17 00:00:00,https://www.theguardian.com/football/2018/aug/17/gareth-southgate-england-alex-mccarthy-southampton
The perfect storm: building a crypto-utopia in Puerto Rico – video,2018-08-09 00:00:00,https://www.theguardian.com/changingmediasummit/video/2018/aug/09/the-perfect-storm-building-a-crypto-utopia-in-puerto-rico-video
How advert showing women shaving actual body hair broke taboos – video,2018-07-11 00:00:00,https://www.theguardian.com/lifeandstyle/video/2018/jul/11/advert-breaks-taboos-by-showing-women-shaving-their-body-hair-video
From hip-hop to Carrie Bradshaw: what's in a nameplate necklace? - video explainer,2018-08-02 00:00:00,https://www.theguardian.com/film/video/2018/aug/02/carrie-necklace-bradshaw-hip-hop-sex-and-the-city-nameplate-video-explainer
Blocked from benefits ... literally – video,2018-05-24 00:00:00,https://www.theguardian.com/society/video/2018/may/24/blocked-from-benefits-literally-video
After you: the psychology of queues and how to beat them - video explainer,2018-07-04 00:00:00,https://www.theguardian.com/science/video/2018/jul/04/after-you-the-psychology-of-queues-and-how-to-beat-them-video-explainer
Could Beirut soon become the new cat capital of the Middle East? – video,2018-08-11 00:00:00,https://www.theguardian.com/lifeandstyle/video/2018/aug/11/could-beirut-become-cat-capital-middle-east-video
Life in the shadow of Guatemala's Volcano of Fire - video,2018-07-17 00:00:00,https://www.theguardian.com/world/video/2018/jul/17/life-in-the-shadow-of-guatemalas-volcano-of-fire-fuego-video
'One person can matter': five ways to fight for your cause – video,2018-08-11 00:00:00,https://www.theguardian.com/world/video/2018/aug/11/one-person-can-matter-five-ways-fight-for-your-cause-video
Songbird: a virtual moment of extinction in Hawaii - 360° video,2018-07-30 00:00:00,https://www.theguardian.com/technology/video/2018/jul/30/songbird-a-virtual-moment-of-extinction-in-hawaii-360-video
"'She doesn't just move you, she shakes you': all-star tributes to Aretha Franklin",2018-08-17 00:00:00,https://www.theguardian.com/music/2018/aug/17/aretha-franklin-tributes-candi-staton-martha-reeves-george-benson
Woman's Weekly's 'exploitative' contracts anger authors,2018-08-17 00:00:00,https://www.theguardian.com/books/2018/aug/17/womans-weeklys-exploitative-contracts-anger-authors
The Beggar's Opera review – the original jukebox musical reimagined,2018-08-17 00:00:00,https://www.theguardian.com/music/2018/aug/17/the-beggars-opera-review-kings-theatre-edinburgh-international-festival
La Maladie de la Mort review – clinical dissection of male gaze,2018-08-17 00:00:00,https://www.theguardian.com/stage/2018/aug/17/la-maladie-de-la-mort-review-lyceum-edinburgh-festival
Can Manchester City avoid the football documentary curse?,2018-08-17 00:00:00,https://www.theguardian.com/tv-and-radio/2018/aug/17/manchester-city-the-football-documentary-all-or-nothing-amazon
University Challenge duo Eric Monkman and Bobby Seagull to star in BBC show,2018-08-17 00:00:00,https://www.theguardian.com/tv-and-radio/2018/aug/17/university-challenge-eric-monkman-bobby-seagull-bbc
I hate my dying sister-in-law,2018-08-17 00:00:00,https://www.theguardian.com/lifeandstyle/2018/aug/17/i-hate-my-dying-sister-in-law
Anna Jones’s runner bean recipes,2018-08-17 00:00:00,https://www.theguardian.com/food/2018/aug/17/anna-jones-runner-bean-recipes
DC mayor taunts Trump after cancellation of military parade,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/meJWXBDub5A/index.html
